price,console,title,id
21.99,PlayStation 2,FIFA Soccer 11,2138
6.99,PlayStation 3,FIFA Soccer 12,2139
8.99,Xbox 360,FIFA Soccer 12,2140
54.99,Nintendo,FIFA Soccer 12,2141
42.99,PlayStation 2,FIFA Soccer 12,2142
4.99,PlayStation 3,FIFA Soccer 13,2143
8.99,Xbox 360,FIFA Soccer 13,2144
55.99,Nintendo,FIFA Soccer 13,2145
13.99,PlayStation Vita,FIFA Soccer 13,2146
12.99,PlayStation 3,Fifa Soccer 13,2147
17.99,Xbox 360,FIFA SOCCER 13,2148
7.99,PlayStation 3,FIFA Soccer 13 Bonus Edition [Includes 2200 FIFA Points],2149
19.99,Xbox 360,FIFA SOCCER 14,2150
19.99,PlayStation 3,FIFA Soccer 14,2151
23.99,PlayStation 2,FIFA Soccer 2002,2152
26.99,PlayStation 2,Fifa Soccer 2002,2153
14.99,PlayStation 2,FIFA Soccer 2003,2154
59.99,PlayStation 2,FIFA Soccer 2003,2155
16.99,PlayStation 2,FIFA Soccer 2004,2156
30.99,PlayStation 2,FIFA Soccer 2005 COMPLETE,2157
23.99,PlayStation 2,FIFA Soccer 2006,2158
5.99,PlayStation 2,Fifa Soccer World Championship,2159
59.99,PlayStation 2,Fifa Street,2160
17.99,PlayStation 3,FIFA Street,2161
24.99,Xbox 360,FIFA Street,2162
14.99,PlayStation 3,FIFA Street 3,2163
15.99,Xbox 360,FIFA Street 3,2164
23.99,Xbox One,FIFA Street,2165
33.99,PlayStation 2,FIFA World Cup Germany 2006,2166
18.99,PlayStation 2,Fight Club,2167
